CustomerID,ProductID,Category,PurchaseAmount,PurchaseDate
e47d6826,P020,Electronics,79.65,2024-06-23
b662580c,P002,Toys,153.48,2024-06-20
c8dde184,P000,Books,237.88,2024-11-06
68431973,P010,Electronics,8.26,2024-10-06
b3f495ec,P045,Home,17.61,2024-06-27
bc2e6399,P007,Home,173.16,2024-04-05
63725b12,P038,Books,440.23,2024-11-16
a9fc9d09,P034,Books,45.32,2024-01-16
f7252190,P019,Clothing,199.99,2024-06-12
a61175bc,P019,Clothing,53.31,2024-06-10
10be28d9,P031,Books,424.91,2024-02-18
4d0ac929,P015,Clothing,11.99,2024-06-06
63a639f7,P004,Toys,101.0,2024-06-12
fa4233c0,P003,Electronics,260.87,2024-10-15
95d19278,P021,Home,207.57,2024-03-08
222753d0,P010,Electronics,340.17,2024-03-18
8d8a25e7,P031,Books,39.33,2024-05-05
222753d0,P020,Electronics,143.63,2024-10-16
1c02c2fa,P012,Clothing,399.72,2025-01-13
dbfa7223,P032,Home,267.78,2024-10-20
04f75f55,P038,Books,400.78,2024-11-26
0b42399f,P002,Toys,142.76,2024-10-18
a61175bc,P039,Clothing,394.67,2024-04-20
f003d322,P008,Electronics,263.73,2025-01-06
39d6b798,P010,Electronics,102.02,2024-08-25
f62615fd,P001,Clothing,407.98,2024-10-19
e83766d3,P037,Electronics,468.93,2024-05-29
fdc63854,P003,Electronics,459.78,2024-04-26
1bddec4b,P045,Home,417.9,2024-05-03
d7a85983,P012,Clothing,45.08,2024-07-24
831608ed,P012,Clothing,495.5,2024-12-31
84789cc6,P037,Electronics,250.27,2024-12-06
47e5c24e,P023,Home,477.58,2024-01-26
45fd116c,P033,Books,53.65,2024-10-02
21e99e3f,P036,Clothing,126.21,2024-10-22
a8828c6a,P007,Home,485.3,2024-11-04
0b42399f,P007,Home,300.76,2024-08-22
30ce86d7,P026,Clothing,167.65,2024-02-22
c8dde184,P025,Electronics,484.52,2024-08-31
23df3be6,P035,Books,375.74,2024-11-25
0b42399f,P018,Toys,21.45,2024-05-05
246a424f,P026,Clothing,309.72,2024-04-24
0b9b0713,P041,Toys,333.43,2024-08-20
5a0f428a,P038,Books,298.11,2024-11-26
6ef72772,P017,Home,200.28,2024-04-19
589cb51b,P018,Toys,114.35,2024-03-11
53c5d730,P003,Electronics,382.48,2024-07-24
feddb6fb,P017,Home,109.62,2024-06-25
1277138a,P042,Books,10.1,2024-05-31
0dc135b7,P005,Clothing,409.34,2024-10-19
c4ec83f8,P023,Home,253.94,2024-12-01
80d9b7ac,P041,Toys,419.16,2024-06-08
a38e2487,P015,Clothing,166.1,2024-01-21
a4c1b0e0,P043,Clothing,397.86,2024-08-20
4d6e4328,P029,Books,47.28,2024-10-19
2815b6cd,P027,Home,91.67,2024-10-01
5a8c8a90,P043,Clothing,203.35,2024-03-04
450b97a6,P023,Home,46.71,2024-10-02
dc147e60,P042,Books,219.47,2024-04-19
c4f6a305,P047,Books,475.93,2024-06-14
882fb47b,P033,Books,378.36,2024-05-27
a6d64afb,P029,Books,417.64,2024-12-08
9b344c07,P012,Clothing,363.64,2024-02-05
23d88ba3,P047,Books,255.47,2024-12-24
0333330d,P033,Books,96.17,2024-10-23
e6c65f56,P037,Electronics,207.26,2024-06-09
882fb47b,P015,Clothing,430.94,2025-01-04
a52c36a9,P030,Clothing,57.83,2024-03-18
679185fe,P029,Books,451.96,2024-04-14
5e19b0d3,P034,Books,410.24,2024-07-10
ca1a8bc2,P027,Home,64.76,2024-07-03
921f6cbc,P021,Home,331.44,2024-09-30
4276480e,P002,Toys,207.7,2024-02-02
26885cdd,P010,Electronics,232.4,2024-12-31
8376d2e3,P048,Books,184.36,2025-01-11
8327f426,P010,Electronics,397.4,2024-02-12
9ffe62d1,P009,Books,192.51,2024-06-24
ba1921d5,P041,Toys,217.95,2024-10-31
0b42399f,P043,Clothing,207.8,2024-07-25
8d939349,P015,Clothing,169.44,2024-09-10
acecedfb,P008,Electronics,72.93,2024-04-02
54593b27,P029,Books,159.52,2024-11-15
9b344c07,P012,Clothing,126.92,2024-12-15
acecedfb,P024,Electronics,57.22,2024-03-20
da92fb06,P002,Toys,283.18,2024-02-18
f62615fd,P027,Home,104.69,2024-10-16
2c83be41,P007,Home,256.27,2024-02-13
c4a9e3a4,P013,Books,57.01,2024-05-02
2a7d8a41,P001,Clothing,305.69,2024-10-07
d3c3b058,P044,Electronics,151.6,2024-05-12
11e1da74,P005,Clothing,179.02,2024-02-20
2deeb245,P013,Books,210.07,2024-03-01
21d84a7c,P045,Home,321.79,2024-02-21
7f2bb5fb,P008,Electronics,406.96,2024-04-07
22d6cd4d,P036,Clothing,494.41,2024-12-25
ea735b4b,P003,Electronics,231.43,2024-04-06
80d9b7ac,P001,Clothing,494.61,2024-07-30
63d40fbc,P003,Electronics,187.03,2024-07-12
30d021d2,P015,Clothing,427.99,2024-03-17
71e6e8f6,P020,Electronics,329.17,2024-06-16
4a76aba6,P016,Books,331.78,2024-12-13
e7dfa29c,P027,Home,325.29,2024-05-07
efa5646a,P003,Electronics,67.02,2024-02-26
bc832351,P040,Home,33.77,2024-11-22
b7f9864a,P005,Clothing,296.1,2024-10-01
aaa625ce,P015,Clothing,19.39,2024-12-02
139dcbe3,P020,Electronics,123.63,2024-06-10
a38e2487,P016,Books,97.93,2024-03-17
e6c2b179,P013,Books,463.21,2024-06-14
80d9b7ac,P013,Books,261.02,2024-09-15
3bb65c7e,P047,Books,295.6,2024-03-01
63d40fbc,P031,Books,288.75,2024-11-11
30ce86d7,P000,Books,486.53,2024-11-17
9b9287aa,P013,Books,216.58,2024-11-30
f877eed6,P002,Toys,155.29,2025-01-07
9b166bd5,P001,Clothing,389.62,2024-02-14
96992d7b,P011,Electronics,440.67,2024-02-01
5145792b,P016,Books,208.19,2025-01-07
2c0973f5,P026,Clothing,355.18,2024-04-28
0243db9a,P041,Toys,308.69,2024-05-17
9ad62468,P004,Toys,262.77,2024-05-05
01d9faa2,P025,Electronics,93.02,2024-12-21
ba1921d5,P044,Electronics,93.31,2024-11-09
44e59225,P027,Home,270.72,2024-11-12
049af882,P013,Books,182.7,2024-02-16
2c5714f3,P017,Home,17.19,2024-10-27
e57d7df9,P042,Books,341.73,2024-09-18
76d3ff50,P037,Electronics,392.87,2024-07-01
65b3f048,P036,Clothing,298.86,2024-07-06
0ae2bec1,P005,Clothing,461.27,2024-08-27
320aed09,P031,Books,391.45,2024-03-01
d2b303b6,P014,Home,469.88,2024-09-17
cd95d414,P023,Home,447.94,2024-07-11
c9399977,P025,Electronics,198.59,2024-02-22
a8806415,P030,Clothing,286.31,2024-05-13
6366d64f,P034,Books,156.96,2025-01-11
5cb0e53f,P030,Clothing,461.38,2024-06-26
651c76d0,P021,Home,254.08,2024-12-27
db811470,P002,Toys,482.39,2024-12-24
9ffe62d1,P015,Clothing,87.89,2024-02-09
ee2f4dfc,P013,Books,388.01,2024-08-04
b205f0a4,P015,Clothing,114.93,2024-08-31
959ba9fa,P014,Home,488.4,2024-07-08
7751c9e3,P043,Clothing,57.75,2024-05-28
c6e5f5a9,P006,Toys,109.93,2024-04-16
c936ec94,P010,Electronics,60.24,2024-03-19
446fbfa3,P049,Clothing,193.93,2024-08-25
21e99e3f,P003,Electronics,398.86,2024-06-02
839e27be,P022,Electronics,74.85,2024-07-14
e2c862ac,P031,Books,84.57,2024-11-02
b205f0a4,P033,Books,174.85,2024-08-18
cf0ca9d7,P003,Electronics,470.64,2024-04-04
2830b6f3,P007,Home,438.58,2024-03-13
450b97a6,P015,Clothing,227.05,2024-02-22
a341572e,P002,Toys,35.77,2024-04-18
28ea2ae7,P037,Electronics,29.78,2024-08-25
a294f134,P039,Clothing,122.31,2024-04-20
8e352df5,P019,Clothing,145.05,2024-05-22
2deeb245,P038,Books,115.27,2024-10-27
29073ed0,P038,Books,47.78,2024-06-07
0ae2bec1,P004,Toys,497.97,2024-01-15
08848a09,P047,Books,454.26,2024-12-08
3fe3a975,P040,Home,277.35,2024-11-23
f9a3b212,P045,Home,76.86,2024-06-01
49223b9c,P008,Electronics,333.74,2024-08-21
ee7f84fd,P041,Toys,417.52,2024-09-28
4066cf42,P047,Books,131.95,2024-05-01
71e6e8f6,P006,Toys,460.47,2024-03-14
db811470,P038,Books,347.63,2024-01-30
76d3ff50,P039,Clothing,210.14,2024-09-25
f261b8e1,P027,Home,244.28,2024-10-11
e47d6826,P018,Toys,408.9,2024-11-10
3f0217bf,P007,Home,102.96,2024-10-18
294addbe,P019,Clothing,48.94,2024-08-01
5bcbe29a,P033,Books,166.97,2024-12-15
671c7307,P049,Clothing,413.44,2024-11-08
fed3931a,P018,Toys,262.39,2024-09-19
63725b12,P018,Toys,147.45,2024-05-16
9b344c07,P000,Books,227.44,2024-12-06
12eb20d9,P012,Clothing,455.15,2024-01-21
8a7621e4,P042,Books,487.35,2024-11-15
ebb172bb,P011,Electronics,437.81,2024-12-16
ccf36a86,P035,Books,434.77,2024-05-15
a424721d,P026,Clothing,479.16,2024-07-01
be6231ba,P044,Electronics,222.49,2024-09-13
ac917a19,P012,Clothing,303.52,2024-06-12
26c1afc4,P049,Clothing,127.2,2024-11-10
249268ef,P008,Electronics,431.92,2024-10-25
35673099,P047,Books,350.81,2024-06-16
7471e242,P034,Books,490.92,2024-04-29
3290f607,P026,Clothing,73.91,2024-02-05
01fcbbf9,P037,Electronics,271.99,2024-04-11
35673099,P047,Books,375.99,2024-12-05
ce7e3a66,P035,Books,443.38,2024-07-15
4ad8ed3d,P049,Clothing,369.79,2024-06-18
046739fa,P048,Books,294.37,2024-11-09
bc2e6399,P004,Toys,182.67,2024-03-18
b3ce87e0,P044,Electronics,255.58,2025-01-11
cbb30af2,P028,Books,381.9,2024-04-07
9beb81e2,P017,Home,414.77,2024-08-03
f5381975,P030,Clothing,392.63,2024-05-15
c7ee9cce,P048,Books,137.7,2024-04-26
63344464,P031,Books,355.54,2024-08-11
53443521,P042,Books,147.88,2024-05-31
a8828c6a,P034,Books,415.53,2024-04-30
9690b6c5,P014,Home,366.04,2024-06-28
aa54620c,P027,Home,202.46,2024-03-01
ccf36a86,P024,Electronics,401.54,2024-01-26
8e352df5,P039,Clothing,411.0,2024-08-22
de46e1d0,P030,Clothing,419.99,2024-04-05
e309cd14,P039,Clothing,344.54,2024-10-15
c9399977,P027,Home,319.47,2024-09-10
48f20220,P022,Electronics,493.83,2024-08-10
ebb172bb,P032,Home,229.16,2024-10-05
415290c8,P019,Clothing,99.85,2024-09-03
1277138a,P007,Home,431.4,2024-10-04
d8098607,P048,Books,85.06,2024-05-07
31b6beef,P043,Clothing,83.46,2024-07-22
23df3be6,P030,Clothing,489.44,2024-06-09
e946163b,P025,Electronics,419.67,2024-07-10
30ce86d7,P042,Books,84.6,2024-06-09
cf3474cc,P041,Toys,451.61,2024-09-27
d1117984,P009,Books,196.37,2024-01-22
411a03aa,P008,Electronics,435.48,2024-08-15
10be28d9,P027,Home,464.27,2024-01-15
d69deb4a,P033,Books,314.5,2024-08-02
2a63c4c1,P042,Books,173.16,2024-08-28
2deeb245,P000,Books,299.96,2024-05-09
dfb5ea21,P039,Clothing,10.46,2024-02-08
b6cba95b,P032,Home,291.0,2024-02-12
48632a60,P012,Clothing,14.15,2024-12-01
ac917a19,P005,Clothing,232.87,2025-01-11
6366d64f,P006,Toys,12.04,2024-03-14
40627d6e,P025,Electronics,144.1,2024-06-17
eaaeed7a,P010,Electronics,480.96,2024-09-19
8a3be3a9,P031,Books,145.7,2024-04-21
12eb20d9,P011,Electronics,186.1,2024-12-07
a8c4c26b,P011,Electronics,391.02,2024-06-25
7afe19ec,P026,Clothing,288.25,2024-04-13
ca2428bb,P021,Home,207.23,2024-11-30
42b0cf9c,P020,Electronics,415.8,2024-03-08
71e6e8f6,P037,Electronics,479.37,2024-06-29
411a03aa,P028,Books,444.76,2024-12-23
f04f6e21,P049,Clothing,224.03,2024-07-22
291d2d49,P029,Books,223.98,2024-01-17
6366d64f,P020,Electronics,382.61,2024-02-13
e8c01084,P045,Home,62.32,2024-12-31
7741cbbc,P047,Books,400.74,2024-05-31
1bddec4b,P022,Electronics,28.82,2024-10-16
7d25ef58,P032,Home,229.69,2024-12-17
d04dd3a7,P030,Clothing,418.41,2024-12-12
be4e0251,P011,Electronics,11.32,2024-03-09
cbf4dc44,P025,Electronics,476.11,2024-02-29
569c3d50,P035,Books,412.58,2024-10-02
b6ae6ae4,P030,Clothing,246.79,2024-06-24
7e5f908c,P014,Home,139.3,2024-09-11
2deeb245,P008,Electronics,61.13,2024-06-10
8f69a5e1,P028,Books,14.83,2024-05-18
7471e242,P036,Clothing,452.79,2024-08-17
cc86d02b,P049,Clothing,86.02,2024-11-18
30d021d2,P010,Electronics,380.62,2024-11-07
a61175bc,P009,Books,47.74,2024-12-16
47e5c24e,P030,Clothing,284.97,2024-11-23
3294e5a2,P025,Electronics,451.85,2024-04-11
222753d0,P048,Books,491.22,2024-11-06
ed543dee,P042,Books,382.66,2024-12-19
e9d263bb,P036,Clothing,6.35,2024-04-09
840f73d0,P039,Clothing,364.93,2024-04-25
1a446b50,P042,Books,124.62,2024-01-26
4d0ac929,P030,Clothing,382.33,2024-06-09
6366d64f,P046,Clothing,288.33,2024-06-27
396390e4,P046,Clothing,6.88,2024-07-05
f70a91d7,P046,Clothing,195.22,2024-03-31
59434a21,P013,Books,450.46,2024-01-21
90da61cd,P007,Home,470.71,2024-08-15
95879f92,P044,Electronics,15.98,2024-03-05
dfb5ea21,P017,Home,444.92,2024-09-04
0403aad1,P015,Clothing,392.82,2024-05-07
cc86d02b,P023,Home,205.49,2024-12-15
51ac184c,P020,Electronics,101.6,2024-04-26
f9a3b212,P008,Electronics,382.4,2024-11-28
5cb0e53f,P022,Electronics,435.61,2024-11-22
8f69a5e1,P007,Home,82.66,2024-09-02
52d0846d,P043,Clothing,27.19,2024-05-26
eaaeed7a,P006,Toys,253.2,2024-08-04
72073934,P034,Books,42.01,2024-12-09
cd85e0a0,P046,Clothing,8.9,2024-08-18
49223b9c,P044,Electronics,192.31,2024-05-19
046739fa,P040,Home,428.36,2024-12-11
dc73ac85,P024,Electronics,389.53,2024-05-19
c9399977,P021,Home,137.63,2024-05-03
b7f9864a,P049,Clothing,58.49,2024-12-11
96c0f38b,P018,Toys,395.32,2024-04-17
d1117984,P018,Toys,359.02,2024-06-21
78ae67e5,P011,Electronics,89.94,2024-10-27
65b3f048,P039,Clothing,337.48,2024-07-02
ed543dee,P024,Electronics,224.03,2024-11-27
cf365eeb,P020,Electronics,460.11,2024-08-10
3294e5a2,P045,Home,99.81,2024-07-12
e946163b,P036,Clothing,320.46,2024-08-01
ebb172bb,P017,Home,258.15,2024-09-26
71e6e8f6,P017,Home,173.19,2024-02-03
de46e1d0,P040,Home,128.21,2024-05-22
8e352df5,P003,Electronics,401.8,2024-11-04
a38e2487,P018,Toys,436.71,2024-07-12
2ae49aa7,P022,Electronics,314.09,2024-02-18
eaaeed7a,P038,Books,58.22,2024-08-23
4ebeebfc,P020,Electronics,112.95,2024-08-26
db811470,P029,Books,142.95,2024-10-15
5296620b,P041,Toys,426.4,2024-07-28
b8732459,P023,Home,197.18,2024-10-31
e6e46be2,P041,Toys,224.17,2024-06-21
5a8c8a90,P026,Clothing,387.47,2024-10-05
fa4233c0,P023,Home,65.07,2024-09-13
f003d322,P005,Clothing,133.6,2024-03-25
7227d5c7,P031,Books,73.64,2024-09-15
71e6e8f6,P040,Home,15.66,2024-02-18
95d19278,P001,Clothing,5.76,2024-10-18
feddb6fb,P014,Home,25.59,2024-12-02
7227d5c7,P002,Toys,285.7,2024-06-26
4a76aba6,P035,Books,165.34,2024-05-10
db811470,P048,Books,182.64,2024-12-27
aaa625ce,P038,Books,396.36,2024-05-03
28ea2ae7,P026,Clothing,404.36,2024-07-12
9b9287aa,P018,Toys,461.54,2024-04-30
76d3ff50,P039,Clothing,211.96,2024-10-03
0fc663d6,P009,Books,228.59,2024-04-22
916616e6,P017,Home,331.51,2024-10-31
db811470,P017,Home,248.79,2024-08-15
32940081,P024,Electronics,494.11,2024-06-03
e0c38641,P019,Clothing,380.24,2024-09-03
9d3f61cd,P032,Home,59.73,2024-02-02
0f77eec5,P013,Books,477.24,2024-08-24
7979b2f9,P024,Electronics,357.41,2024-06-03
8255caae,P004,Toys,484.84,2024-03-28
be4e0251,P014,Home,227.82,2024-06-21
fa4233c0,P012,Clothing,407.0,2024-10-31
76ea02aa,P011,Electronics,332.05,2024-11-09
f5381975,P045,Home,498.09,2024-06-10
f9605116,P018,Toys,332.63,2024-02-04
5161e9da,P016,Books,472.13,2024-03-10
e2ea41a7,P004,Toys,359.56,2024-01-26
6fd4935e,P007,Home,418.33,2024-03-19
fca377b1,P010,Electronics,158.53,2024-01-26
5270683c,P001,Clothing,286.65,2024-09-25
d04dd3a7,P019,Clothing,290.4,2024-11-11
11e1da74,P013,Books,409.19,2024-03-25
d63f25b0,P014,Home,156.82,2024-04-21
b6ae6ae4,P032,Home,84.28,2024-01-23
9b344c07,P045,Home,123.68,2024-11-15
9fbcd39d,P006,Toys,199.62,2024-04-14
fd1eb5b8,P004,Toys,209.93,2024-04-22
8d8a25e7,P006,Toys,485.89,2024-10-13
21d84a7c,P037,Electronics,197.0,2024-08-28
61e52c9a,P049,Clothing,162.58,2024-01-23
d6b252c7,P025,Electronics,275.19,2024-09-23
2073316b,P047,Books,475.26,2024-11-29
027c3875,P029,Books,224.1,2024-10-06
7f2bb5fb,P043,Clothing,323.82,2024-09-24
916616e6,P010,Electronics,124.14,2024-11-21
9beb81e2,P018,Toys,351.97,2024-10-21
7471e242,P032,Home,63.29,2024-11-11
61e52c9a,P002,Toys,397.38,2024-03-19
1973ec23,P034,Books,8.68,2024-11-14
c6e5f5a9,P042,Books,219.92,2024-11-24
c73b64bc,P018,Toys,288.88,2024-02-27
3e6d0bea,P031,Books,308.48,2024-10-21
f7252190,P005,Clothing,497.63,2024-03-13
69032042,P037,Electronics,89.05,2024-04-17
215931dc,P049,Clothing,102.23,2025-01-09
cba2edca,P018,Toys,487.45,2024-05-30
23db8d55,P041,Toys,86.62,2024-05-27
e54b072d,P036,Clothing,7.33,2024-08-07
027c3875,P047,Books,137.65,2024-07-18
cf365eeb,P031,Books,280.11,2024-02-14
3a64296c,P022,Electronics,131.35,2024-06-23
38a2c6de,P018,Toys,425.31,2024-03-08
e3d86686,P004,Toys,421.04,2024-09-11
5a8c8a90,P023,Home,302.12,2024-01-30
ce588181,P003,Electronics,203.27,2024-03-24
7279ec94,P023,Home,259.42,2024-11-26
c936ec94,P006,Toys,295.58,2024-09-17
94683165,P033,Books,274.2,2024-01-29
fed3931a,P028,Books,284.3,2024-09-10
7329304a,P039,Clothing,427.02,2024-01-31
317cf4e6,P037,Electronics,306.97,2025-01-08
7741cbbc,P039,Clothing,42.6,2024-04-23
e47d6826,P006,Toys,213.15,2024-01-15
03311bdf,P003,Electronics,158.94,2024-11-07
a8c4c26b,P033,Books,102.62,2025-01-06
2b0cd0e1,P045,Home,417.58,2024-02-15
ad2fa435,P024,Electronics,462.54,2024-03-27
4e59bbdd,P001,Clothing,191.15,2024-04-06
809a142d,P005,Clothing,221.16,2024-12-16
af521661,P028,Books,109.59,2024-12-07
f62615fd,P036,Clothing,305.28,2024-09-28
7cc80bf1,P034,Books,494.51,2024-10-26
3f90720e,P011,Electronics,73.88,2024-07-17
84789cc6,P022,Electronics,268.27,2024-09-11
2c0973f5,P038,Books,312.22,2024-04-22
831608ed,P017,Home,383.93,2024-03-12
fed3931a,P002,Toys,244.34,2024-03-30
0891e0d5,P000,Books,18.16,2024-06-18
69933ccb,P033,Books,372.35,2024-01-26
e309cd14,P018,Toys,63.44,2024-10-21
26c1afc4,P013,Books,304.47,2024-04-24
7afe19ec,P046,Clothing,174.33,2024-03-15
69904516,P007,Home,136.35,2024-10-30
77f3e92e,P047,Books,245.18,2024-03-29
8f868e89,P035,Books,193.12,2024-06-09
23db8d55,P026,Clothing,257.54,2024-07-23
7303300b,P031,Books,437.29,2024-01-28
f5381975,P014,Home,116.39,2024-12-20
320aed09,P034,Books,367.87,2024-04-18
1bddec4b,P003,Electronics,274.69,2024-04-27
782c9584,P016,Books,74.2,2024-12-07
d1117984,P016,Books,408.12,2025-01-08
1277138a,P040,Home,209.74,2024-01-16
dd5d03b6,P016,Books,490.58,2024-12-12
9fbcd39d,P049,Clothing,320.74,2024-08-05
e946163b,P028,Books,28.01,2024-10-05
e2004e55,P024,Electronics,486.69,2024-12-12
23d88592,P046,Clothing,355.15,2024-06-06
94683165,P011,Electronics,306.62,2024-03-27
5132be4f,P025,Electronics,73.37,2024-12-16
ecc090e4,P025,Electronics,97.15,2024-03-24
9b166bd5,P046,Clothing,25.94,2024-01-20
291e2b09,P041,Toys,53.04,2024-04-30
29073ed0,P013,Books,345.67,2024-05-04
ab4aab9a,P022,Electronics,260.68,2024-03-29
ab4aab9a,P048,Books,183.8,2024-02-11
eaaeed7a,P012,Clothing,435.58,2024-06-18
8376d2e3,P022,Electronics,362.42,2024-04-16
aa3d335a,P006,Toys,368.57,2024-07-13
b3f495ec,P021,Home,194.63,2024-11-27
ef984ef7,P002,Toys,496.48,2024-01-17
2eaff0de,P029,Books,248.11,2024-06-14
a5369ec7,P006,Toys,10.48,2024-03-18
e8c01084,P033,Books,41.32,2024-12-30
890be543,P010,Electronics,100.67,2024-06-19
2eaff0de,P004,Toys,326.69,2024-07-22
9b166bd5,P001,Clothing,235.54,2024-10-09
f9a3b212,P023,Home,315.32,2024-03-04
246a424f,P048,Books,38.02,2024-06-14
53443521,P010,Electronics,227.99,2024-05-26
aa280371,P042,Books,99.46,2024-12-23
2c83be41,P008,Electronics,40.09,2024-04-04
89d3ed76,P015,Clothing,466.0,2024-02-01
c4a9e3a4,P004,Toys,444.39,2024-08-08
6fd4935e,P036,Clothing,61.75,2024-10-13
38a80cc8,P032,Home,62.94,2024-07-30
8255caae,P038,Books,172.09,2025-01-09
3f90720e,P047,Books,346.66,2024-04-16
54c50ab8,P039,Clothing,96.8,2024-03-08
9613b4e3,P037,Electronics,221.88,2024-01-20
aa54620c,P013,Books,72.46,2024-08-08
317cf4e6,P038,Books,194.98,2024-11-04
579b90c0,P046,Clothing,53.22,2024-12-15
68ec9835,P022,Electronics,189.77,2024-08-19
f959e3d5,P003,Electronics,105.04,2024-04-16
e309cd14,P030,Clothing,389.66,2024-09-11
b662580c,P018,Toys,281.96,2024-05-18
b860f116,P031,Books,321.64,2024-11-14
7471e242,P040,Home,356.75,2024-10-03
3fe3a975,P034,Books,94.47,2024-01-23
5f29f787,P031,Books,327.81,2024-12-18
0333330d,P000,Books,175.72,2024-10-30
f6ab0477,P027,Home,357.84,2024-09-24
51ac184c,P036,Clothing,204.94,2024-03-05
823b8a75,P024,Electronics,308.09,2024-04-02
a3b85706,P041,Toys,321.46,2024-04-17
f9605116,P016,Books,327.81,2024-07-24
9db31a9d,P019,Clothing,13.04,2024-11-17
c27362b8,P048,Books,247.48,2024-09-10
2073316b,P038,Books,37.14,2024-02-08
0b42399f,P032,Home,193.63,2024-06-18
89066a67,P004,Toys,218.22,2024-07-07
63344464,P033,Books,267.09,2024-04-12
ab9e4e6f,P047,Books,288.98,2024-10-08
9b166bd5,P041,Toys,90.6,2024-03-20
411a03aa,P004,Toys,357.77,2024-06-07
589cb51b,P037,Electronics,292.06,2024-04-14
69904516,P029,Books,52.99,2024-06-11
a8806415,P021,Home,421.89,2024-05-04
52bb8539,P029,Books,130.0,2024-10-01
9b344c07,P016,Books,88.09,2024-05-08
8a3be3a9,P011,Electronics,202.43,2024-04-24
5296620b,P012,Clothing,193.93,2024-06-20
9c0841b6,P014,Home,473.06,2024-10-12
3f90720e,P006,Toys,412.9,2024-12-16
5a0f428a,P048,Books,153.61,2024-05-07
5a8c8a90,P047,Books,49.8,2024-01-31
7ab64631,P007,Home,171.08,2024-09-19
aa3d335a,P016,Books,195.9,2024-12-23
8327f426,P049,Clothing,32.53,2024-06-22
7e5f908c,P023,Home,61.52,2024-03-10
579b90c0,P025,Electronics,254.39,2024-01-30
4ad8ed3d,P007,Home,466.72,2024-11-23
921f6cbc,P039,Clothing,472.47,2024-04-03
d6aee954,P006,Toys,112.53,2024-07-11
8d8a25e7,P040,Home,369.09,2024-12-03
e7dfa29c,P014,Home,125.65,2024-07-28
4d4d5e5e,P030,Clothing,448.44,2024-09-14
5a0f428a,P010,Electronics,411.2,2024-02-10
b860f116,P037,Electronics,103.62,2024-07-04
921ae216,P033,Books,73.27,2024-02-11
def1dd15,P006,Toys,70.37,2024-09-25
890be543,P015,Clothing,418.18,2024-10-26
296f0859,P042,Books,336.72,2025-01-09
2c0973f5,P006,Toys,339.63,2024-11-24
0dc4d455,P026,Clothing,252.92,2024-03-11
bac9253d,P014,Home,479.83,2024-04-14
83fa286b,P019,Clothing,449.14,2024-07-12
e7dfa29c,P032,Home,468.49,2024-08-17
e6e16f54,P014,Home,130.66,2024-10-19
781da338,P036,Clothing,38.06,2024-04-11
446fbfa3,P039,Clothing,178.7,2024-10-19
4d0ac929,P011,Electronics,416.33,2024-05-26
8f868e89,P022,Electronics,174.86,2024-07-26
c27362b8,P003,Electronics,30.54,2024-04-21
50568f07,P021,Home,394.28,2024-12-26
f04f6e21,P004,Toys,60.15,2024-03-16
10be28d9,P046,Clothing,385.54,2025-01-07
9c0841b6,P030,Clothing,308.72,2024-08-14
890be543,P018,Toys,99.65,2024-09-20
8d910018,P008,Electronics,70.26,2024-10-10
61e52c9a,P014,Home,309.06,2024-09-29
228e7fbc,P010,Electronics,409.3,2024-09-20
72df0fcf,P035,Books,298.01,2024-05-04
0a5821d1,P030,Clothing,462.9,2024-09-06
5270683c,P049,Clothing,387.12,2024-12-16
8ec50618,P011,Electronics,184.55,2024-07-09
7471e242,P015,Clothing,376.89,2024-04-12
7303300b,P041,Toys,493.56,2024-12-31
aedbd408,P043,Clothing,345.16,2024-05-25
cbb30af2,P039,Clothing,385.1,2024-03-11
c5b1af84,P001,Clothing,369.26,2024-06-17
fdc63854,P024,Electronics,431.11,2024-10-08
fa1032c6,P002,Toys,261.11,2024-07-09
9fbcd39d,P049,Clothing,182.33,2024-07-03
ad2fa435,P039,Clothing,333.99,2024-08-05
aa3d335a,P007,Home,419.78,2024-06-30
4cb7bc1c,P031,Books,350.01,2024-10-07
027c3875,P013,Books,331.69,2024-06-14
291e2b09,P049,Clothing,482.31,2024-11-27
f57db169,P031,Books,338.31,2024-08-27
be4e0251,P004,Toys,158.34,2024-10-21
e2dfb140,P004,Toys,172.68,2024-08-08
aa280371,P014,Home,273.41,2024-04-11
cf0ca9d7,P039,Clothing,240.83,2024-02-29
e6c2b179,P047,Books,270.91,2024-03-05
a4c1b0e0,P032,Home,114.75,2024-06-25
412f3a1e,P022,Electronics,229.23,2024-06-14
e33b86c6,P036,Clothing,9.67,2025-01-11
38e2a530,P004,Toys,452.0,2024-12-25
6d409ae0,P020,Electronics,175.83,2024-10-14
9beb81e2,P005,Clothing,91.25,2024-08-29
516e5a8e,P009,Books,314.74,2024-10-18
7d25ef58,P043,Clothing,329.14,2024-08-04
a76e929d,P012,Clothing,360.12,2024-05-20
05a8a02c,P005,Clothing,491.14,2024-12-19
ea735b4b,P037,Electronics,114.49,2024-05-15
28ea2ae7,P002,Toys,190.7,2024-12-21
51ac184c,P034,Books,327.56,2024-07-09
0687d928,P018,Toys,265.37,2025-01-06
3f90720e,P037,Electronics,168.12,2024-06-07
86ca424b,P047,Books,454.61,2024-08-10
dd6936be,P041,Toys,168.08,2024-07-19
83fa286b,P002,Toys,342.3,2024-01-25
78ae67e5,P027,Home,451.86,2024-05-12
9b7e381f,P002,Toys,230.5,2024-08-18
